"User-added Compound","LINCS Analog","LINCS Analog Name","Similarity"
"CMP1","LSM-35589","CHEMBL2139738",0.267
"CMP1","LSM-37984","BRD-K13997553",0.267
"CMP1","LSM-42935","Oleoylethanolamide",0.267
"CMP1","LSM-1747","N-Methyltropan-3-yl 2-(4-bromophenyl)propionate",0.267
"CMP1","LSM-28865","BRD-K03305572",0.267
"CMP1","LSM-28887","BRD-K96627018",0.267
"CMP1","LSM-28770","BRD-K13898728",0.267
"CMP1","LSM-28935","BRD-K02844551",0.267
"CMP1","LSM-28810","BRD-K48029682",0.267
"CMP1","LSM-28826","BRD-K81888673",0.267
"CMP1","LSM-28844","BRD-K00048155",0.267
"CMP1","LSM-13207","BRD-K78121324",0.267
"CMP1","LSM-10479","BRD-K33799929",0.267
"CMP1","LSM-6819","CHEMBL2354536",0.266
"CMP1","LSM-37417","BRD-K02575886",0.266
"CMP1","LSM-6832","CHEMBL2362834",0.266
"CMP1","LSM-38180","BRD-K17197507",0.266
"CMP1","LSM-6818","SCHEMBL16980379",0.266
"CMP1","LSM-6846","SCHEMBL16980374",0.266
"CMP1","LSM-10048","CHEMBL2359475",0.266
"CMP1","LSM-15127","BRD-K28317853",0.266
"CMP1","LSM-20175","BRD-K27782186",0.266
"CMP1","LSM-20090","BRD-K33269038",0.266
"CMP1","LSM-6827","BRD-K32581454-001-01-5",0.266
"CMP1","LSM-6829","SA-1973507",0.266
"CMP1","LSM-23156","BRD-K36809718",0.266
"CMP1","LSM-42842","Vapiprost",0.266
"CMP1","LSM-41839","CHEMBL2361244",0.266
"CMP1","LSM-42145","CHEMBL3185154",0.266
"CMP1","LSM-20125","BRD-K77594363",0.266
"CMP1","LSM-38106","CHEMBL2145157",0.266
"CMP1","LSM-25173","BRD-K32577562",0.266
"CMP1","LSM-15126","BRD-K28080909",0.266
"CMP1","LSM-34070","BRD-K24877937",0.266
"CMP1","LSM-34076","BRD-K43414987",0.266
"CMP1","LSM-34167","BRD-K04696985",0.266
"CMP1","LSM-34212","BRD-K53470221",0.266
"CMP1","LSM-34251","BRD-K21765169",0.266
"CMP1","LSM-35584","BRD-K24337237",0.266
"CMP1","LSM-38340","BRD-K19944193",0.266
"CMP1","LSM-38349","BRD-K20081026",0.266
"CMP1","LSM-21317","BRD-K79150543-001-01-6",0.266
"CMP1","LSM-21402","BRD-K68312902-001-01-0",0.266
"CMP1","LSM-21375","BRD-K29663484-001-01-0",0.266
"CMP1","LSM-34178","BRD-K39617634",0.266
"CMP1","LSM-34196","BRD-K81222311",0.266
"CMP1","LSM-36200","BRD-K84143716",0.266
"CMP1","LSM-36267","BRD-K90741031",0.266
"CMP1","LSM-35938","BRD-K57620855",0.266
"CMP1","LSM-35990","BRD-K63154470",0.266
"CMP1","LSM-38589","BRD-K24169646",0.266
"CMP1","LSM-21309","BRD-K02820233-001-01-1",0.266
"CMP1","LSM-21558","BRD-K35975131-001-01-7",0.266
"CMP1","LSM-21562","BRD-K67866268-001-01-4",0.266
"CMP1","LSM-21584","BRD-K14291650-001-01-5",0.266
"CMP1","LSM-21455","BRD-K56772972-001-01-4",0.266
"CMP1","LSM-13837","BRD-K88085458",0.266
"CMP1","LSM-11500","BRD-K50408407",0.266
"CMP1","LSM-9398","BRD-K16113530",0.266
"CMP1","LSM-10344","BRD-K31613395",0.266
"CMP1","LSM-10749","BRD-K38311495",0.266
"CMP1","LSM-12213","BRD-K62314156",0.266
"CMP1","LSM-22096","BRD-K75416889",0.266
"CMP1","LSM-22117","BRD-K16551475",0.266
"CMP1","LSM-22269","BRD-K36782804",0.266
"CMP1","LSM-22186","BRD-K81925504",0.266
"CMP1","LSM-22285","BRD-K63809385",0.266
"CMP1","LSM-8775","BRD-K05951707",0.266
"CMP1","LSM-8696","BRD-K04371396",0.266
"CMP1","LSM-8711","BRD-K04627808",0.266
"CMP1","LSM-8671","BRD-K03888308",0.266
"CMP1","LSM-9402","BRD-K16158586",0.266
"CMP1","LSM-10854","BRD-K39812368",0.266
"CMP1","LSM-13191","BRD-K77888550",0.266
"CMP1","LSM-22086","BRD-K41946683",0.266
"CMP1","LSM-45747","GDC-0068",0.266
"CMP1","LSM-10150","BRD-K28437309",0.266
"CMP1","LSM-8349","BRD-K72801689",0.266
"CMP1","LSM-38428","BRD-K21400518",0.266
"CMP1","LSM-7253","MLS003129516",0.266
"CMP1","LSM-21667","BRD-K08239968-001-01-9",0.266
"CMP1","LSM-21772","BRD-K50872561-001-01-5",0.266
"CMP1","LSM-21925","BRD-K05844439-001-01-0",0.266
"CMP1","LSM-21953","BRD-K34874615-001-01-8",0.266
"CMP1","LSM-21957","BRD-K40727078-001-01-0",0.266
"CMP1","LSM-23908","BRD-K38074284-001-01-1",0.266
"CMP1","LSM-7618","MLS003129123",0.266
"CMP1","LSM-7257","BRD-K31538032",0.266
"CMP1","LSM-7444","BRD-K46807184",0.266
"CMP1","LSM-7709","BRD-K64249376",0.266
"CMP1","LSM-24044","BRD-K88035364-001-01-4",0.266
"CMP1","LSM-24066","MLS003129614",0.266
"CMP1","LSM-40766","BRD-K63947990",0.266
"CMP1","LSM-41636","BRD-K80012633",0.266
"CMP1","LSM-41901","BRD-K84807441",0.266
"CMP1","LSM-23868","MLS003130328",0.266
"CMP1","LSM-23952","MLS003129487",0.266
"CMP1","LSM-24064","MLS003129337",0.266
"CMP1","LSM-21798","BRD-K35237824-001-01-4",0.266
"CMP1","LSM-21686","BRD-K94920869-001-01-9",0.266
"CMP1","LSM-24912","MLS003129470",0.266
"CMP1","LSM-23883","MLS003129473",0.266
"CMP1","LSM-24682","MLS003129417",0.266
"CMP1","LSM-21881","BRD-K61523438-001-01-2",0.266
"CMP1","LSM-21976","BRD-K54071713-001-01-7",0.266
"CMP1","LSM-27015","MLS001215766",0.266
"CMP1","LSM-6341","Ipatasertib",0.266
"CMP1","LSM-11274","BRD-K46597784",0.266
"CMP1","LSM-6954","BRD-K07473223",0.266
"CMP1","LSM-7259","BRD-K31569005",0.266
"CMP1","LSM-7327","BRD-K37306329",0.266
"CMP1","LSM-7331","BRD-K37513668",0.266
"CMP1","LSM-7465","MLS003129666",0.266
"CMP1","LSM-32752","AMBCB63451289",0.266
"CMP1","LSM-8872","BRD-K07481948",0.266
"CMP1","LSM-7840","BRD-K76825413",0.266
"CMP1","LSM-7107","MLS003129746",0.266
"CMP1","LSM-8137","MLS003129647",0.266
"CMP1","LSM-45578","VX-765",0.266
"CMP1","LSM-45871","TIROFIBAN HYDROCHLORIDE",0.266
"CMP1","LSM-10252","BRD-K30214283",0.266
"CMP1","LSM-10809","BRD-K39236054",0.266
"CMP1","LSM-14294","BRD-K95647562",0.266
"CMP1","LSM-14249","BRD-K94924347",0.266
"CMP1","LSM-23969","MLS003129568",0.266
"CMP1","LSM-24710","BRD-K08927194",0.266
"CMP1","LSM-24793","MLS003129197",0.266
"CMP1","LSM-24034","MLS003129278",0.266
"CMP1","LSM-13435","BRD-K82005490",0.266
"CMP1","LSM-8275","MLS003129599",0.266
"CMP1","LSM-8380","BRD-K83456424",0.266
"CMP1","LSM-5658","Abiraterone",0.266
"CMP1","LSM-7896","MLS003130228",0.266
"CMP1","LSM-12885","BRD-K72785431",0.266
"CMP1","LSM-12032","BRD-K59611835",0.266
"CMP1","LSM-12155","BRD-K61496587",0.266
"CMP1","LSM-12383","BRD-K64700664",0.266
"CMP1","LSM-13932","BRD-K89379568",0.266
"CMP1","LSM-14268","BRD-K95275773",0.266
"CMP1","LSM-17536","BRD-A02501536",0.266
"CMP1","LSM-23994","BRD-K98538413-001-01-6",0.266
"CMP1","LSM-13158","BRD-K77328005",0.266
"CMP1","LSM-8764","BRD-K05713002",0.266
"CMP1","LSM-24012","MLS003129187",0.266
"CMP1","LSM-23990","MLS003129315",0.266
"CMP1","LSM-24723","MLS003129375",0.266
"CMP1","LSM-8306","BRD-K63180587",0.265
"CMP1","LSM-39638","BRD-K43073442",0.265
"CMP1","LSM-8774","BRD-K05931533",0.265
"CMP1","LSM-7025","BRD-K13118417",0.265
"CMP1","LSM-7329","BRD-K37407046",0.265
"CMP1","LSM-7332","BRD-K37545156",0.265
"CMP1","LSM-6868","BRD-K00846846",0.265
"CMP1","LSM-8165","BRD-K22177912",0.265
"CMP1","LSM-7628","BRD-K58790952",0.265
"CMP1","LSM-21595","2,4-Dichlorophenoxyacetic acid, isooctyl ester",0.265
"CMP1","LSM-37372","MLS004342499",0.265
"CMP1","LSM-38644","BRD-K25199340",0.265
"CMP1","LSM-40277","BRD-K54930318",0.265
"CMP1","LSM-41861","BRD-K83981181",0.265
"CMP1","LSM-8046","BRD-K93958918",0.265
"CMP1","LSM-6915","BRD-K04260462",0.265
"CMP1","LSM-7728","BRD-K65999663",0.265
"CMP1","LSM-8202","BRD-K33933950",0.265
"CMP1","LSM-8005","BRD-K91353140",0.265
"CMP1","LSM-8317","BRD-K65147077",0.265
"CMP1","LSM-7526","BRD-K52465094",0.265
"CMP1","LSM-8126","BRD-K06162576",0.265
"CMP1","LSM-8664","BRD-K03785392",0.265
"CMP1","LSM-7368","BRD-K40904431",0.265
"CMP1","LSM-6756","BRD-K64305210",0.265
"CMP1","LSM-8254","BRD-K48241951",0.265
"CMP1","LSM-8411","BRD-K94817443",0.265
"CMP1","LSM-24837","MLS003130342",0.265
"CMP1","LSM-13930","BRD-K89348354",0.265
"CMP1","LSM-24721","BRD-K65166009",0.265
"CMP1","LSM-2397","Propoxycaine",0.265
"CMP1","LSM-38050","BRD-K15029638",0.265
"CMP1","LSM-38526","BRD-K23091373",0.265
"CMP1","LSM-41189","BRD-K72219469",0.265
"CMP1","LSM-42027","BRD-K87324885",0.265
"CMP1","LSM-37449","BRD-K03213425",0.265
"CMP1","LSM-40542","BRD-K59777289",0.265
"CMP1","LSM-41417","BRD-K75984692",0.265
"CMP1","LSM-41455","BRD-K76537832",0.265
"CMP1","LSM-42378","BRD-K93993903",0.265
"CMP1","LSM-9388","BRD-K15990364",0.265
"CMP1","LSM-9646","BRD-K20044426",0.265
"CMP1","LSM-10020","BRD-K26252750",0.265
"CMP1","LSM-10966","BRD-K41761456",0.265
"CMP1","LSM-20031","BRD-K35142716",0.265
"CMP1","LSM-20220","BRD-K27352194",0.265
"CMP1","LSM-20229","BRD-K64581877",0.265
"CMP1","LSM-20160","BRD-K90485414",0.265
"CMP1","LSM-45573","SAQUINAVIR MESYLATE",0.265
"CMP1","LSM-36672","NCGC00170547-01",0.265
"CMP1","LSM-22159","BRD-K75637705",0.265
"CMP1","LSM-41811","SA-1939915",0.265
"CMP1","LSM-11898","BRD-K57275439",0.265
"CMP1","LSM-24485","SMR000131614",0.265
"CMP1","LSM-3941","9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-",0.265
"CMP1","LSM-13974","BRD-K89952884",0.265
"CMP1","LSM-13781","BRD-K87304811",0.265
"CMP1","LSM-10440","BRD-K33057338",0.265
"CMP1","LSM-10207","BRD-K29326878",0.265
"CMP1","LSM-2205","Saquinavir",0.265
"CMP1","LSM-22034","BRD-K71251432",0.265
"CMP1","LSM-22084","BRD-K28916436",0.265
"CMP1","LSM-22152","BRD-K43388152",0.265
"CMP1","LSM-22267","BRD-K48689133",0.265
"CMP1","LSM-9129","BRD-K11468724",0.265
"CMP1","LSM-5773","QC-ASN-PHE-PSI [CH(OH)CH2N]DIQ-NH-TBU",0.265
"CMP1","LSM-9514","BRD-K18132838",0.265
"CMP1","LSM-10286","BRD-K30822915",0.265
"CMP1","LSM-10232","BRD-K29737933",0.265
"CMP1","LSM-11247","BRD-K46241566",0.265
"CMP1","LSM-11954","BRD-K58469266",0.265
"CMP1","LSM-11780","BRD-K55297678",0.265
"CMP1","LSM-12254","BRD-K62943397",0.265
"CMP1","LSM-12537","BRD-K67502058",0.265
"CMP1","LSM-14488","BRD-K98716460",0.265
"CMP1","LSM-14327","BRD-K96121225",0.265
"CMP1","LSM-13039","BRD-K75383594",0.265
"CMP1","LSM-22023","BRD-K15087476",0.265
"CMP1","LSM-22059","MLS003650052",0.265
"CMP1","LSM-22283","BRD-K63960902",0.265
"CMP1","LSM-35117","BRD-K02420839",0.264
"CMP1","LSM-36091","BRD-K72488042",0.264
"CMP1","LSM-37839","BRD-K10954923",0.264
"CMP1","LSM-37891","BRD-K12034365",0.264
"CMP1","LSM-38326","BRD-K19651468",0.264
"CMP1","LSM-39418","BRD-K38997615",0.264
"CMP1","LSM-40177","BRD-K52758732",0.264
"CMP1","LSM-40217","BRD-K53636670",0.264
"CMP1","LSM-40133","BRD-K51877340",0.264
"CMP1","LSM-41503","BRD-K77608452",0.264
"CMP1","LSM-35592","BRD-K25185158",0.264
"CMP1","LSM-37694","BRD-K07786204",0.264
"CMP1","LSM-37440","BRD-K03043432",0.264
"CMP1","LSM-37955","BRD-K13234528",0.264
"CMP1","LSM-38756","BRD-K27366480",0.264
"CMP1","LSM-38884","BRD-K29651341",0.264
"CMP1","LSM-39407","BRD-K38810814",0.264
"CMP1","LSM-40062","BRD-K50368246",0.264
"CMP1","LSM-40482","BRD-K58791909",0.264
"CMP1","LSM-42280","BRD-K92022308",0.264
"CMP1","LSM-42616","BRD-K98711518",0.264
"CMP1","LSM-23111","BRD-K98207175",0.264
"CMP1","LSM-25290","BRD-K41009039",0.264
"CMP1","LSM-23192","BRD-K23203419",0.264
"CMP1","LSM-25199","BRD-K29143088",0.264
"CMP1","LSM-1249","Met-Leu-Phe",0.264
"CMP1","LSM-1295","Norethindrone Acetate",0.264
"CMP1","LSM-2641","Isoflupredone Acetate",0.264
"CMP1","LSM-30509","BRD-K96218803",0.264
"CMP1","LSM-30601","BRD-K54024474",0.264
"CMP1","LSM-37434","BRD-K02953825",0.264
"CMP1","LSM-2440","SMR000217164",0.264
"CMP1","LSM-27488","BRD-K99330192-001-01-4",0.264
"CMP1","LSM-38913","BRD-K30106607",0.264
"CMP1","LSM-39991","BRD-K48875630",0.264
"CMP1","LSM-8369","SCHEMBL17487107",0.264
"CMP1","LSM-40510","BRD-K59207957",0.264
"CMP1","LSM-41125","BRD-K70751829",0.264
"CMP1","LSM-40709","BRD-K62803063",0.264
"CMP1","LSM-41785","BRD-K82585779",0.264
"CMP1","LSM-42141","BRD-K89338967",0.264
"CMP1","LSM-42684","BRD-K99953989",0.264
"CMP1","LSM-8399","BRD-K88876691",0.264
"CMP1","LSM-27260","BRD-K49775517-001-01-9",0.264
"CMP1","LSM-27510","BRD-K65101674-001-01-6",0.264
"CMP1","LSM-5239","Etya",0.264
"CMP1","LSM-37246","19-Norethindrone acetate",0.264
"CMP1","LSM-8123","BRD-K04882719",0.264
"CMP1","LSM-1582","KBIO3_000694",0.264
"CMP1","LSM-45554","Bendamustine HCl",0.264
"CMP1","LSM-37948","BRD-K13069055",0.264
"CMP1","LSM-38879","BRD-K29609299",0.264
"CMP1","LSM-39542","BRD-K41129365",0.264
"CMP1","LSM-39778","BRD-K45237033",0.264
"CMP1","LSM-39212","BRD-K35429561",0.264
"CMP1","LSM-40815","BRD-K64976146",0.264
"CMP1","LSM-41426","BRD-K76150323",0.264
"CMP1","LSM-42004","BRD-K86813544",0.264
"CMP1","LSM-42009","BRD-K86894445",0.264
"CMP1","LSM-41746","BRD-K81941590",0.264
"CMP1","LSM-42197","BRD-K90239051",0.264
"CMP1","LSM-27375","BRD-K51452547-001-01-4",0.264
"CMP1","LSM-27313","BRD-K53371416-001-01-2",0.264
"CMP1","LSM-27505","BRD-K17901778-001-01-3",0.264
"CMP1","LSM-27409","BRD-K04489687-001-01-4",0.264
"CMP1","LSM-8356","BRD-K75710654",0.264
"CMP1","LSM-5205","ZINC03876097",0.264
"CMP1","LSM-37770","BRD-K09459434",0.264
"CMP1","LSM-37328","BRD-K00835201",0.264
"CMP1","LSM-30317","BRD-K67813189",0.264
"CMP1","LSM-19664","N-Cyclohexyl-9-pentofuranosyl-9H-purin-6-amine",0.264
"CMP1","LSM-30599","BRD-K66821167",0.264
"CMP1","LSM-30472","BRD-K17300786",0.264
"CMP1","LSM-30475","BRD-K97371424",0.264
"CMP1","LSM-30500","BRD-K45952474",0.264
"CMP1","LSM-30504","BRD-K36689392",0.264
"CMP1","LSM-24757","MLS003129386",0.264
"CMP1","LSM-45425","GDC-0152",0.264
"CMP1","LSM-34302","BRD-K89668690",0.264
"CMP1","LSM-34349","BRD-K18136154",0.264
"CMP1","LSM-34433","BRD-K92723208",0.264
"CMP1","LSM-45448","Lafutidine",0.264
"CMP1","LSM-34571","BRD-K97711917",0.264
"CMP1","LSM-34436","BRD-K64939364",0.264
"CMP1","LSM-34454","BRD-K87205390",0.264
"CMP1","LSM-34504","BRD-K99078335",0.264
"CMP1","LSM-28286","SMR000314930",0.264
"CMP1","LSM-19722","SMR000031709",0.264
"CMP1","LSM-44324","BRD-K65587364",0.264
"CMP1","LSM-35937","BRD-K57365604",0.264
"CMP1","LSM-36212","BRD-K85697068",0.264
"CMP1","LSM-41127","BRD-K70804088",0.264
"CMP1","LSM-40954","BRD-K67559633",0.264
"CMP1","LSM-42199","BRD-K90310644",0.264
"CMP1","LSM-36225","BRD-K86817746",0.264
"CMP1","LSM-23128","CHEMBL2136991",0.264
"CMP1","LSM-23193","CHEMBL2134381",0.264
"CMP1","LSM-23030","BRD-K88795207",0.264
"CMP1","LSM-35992","CHEMBL2360675",0.264
"CMP1","LSM-35709","MLS002473730",0.264
"CMP1","LSM-36193","CHEMBL2356543",0.264
"CMP1","LSM-20288","BRD-K56401968",0.264
"CMP1","LSM-25047","BRD-K15876355",0.264
"CMP1","LSM-39859","CHEMBL2358216",0.264
"CMP1","LSM-44083","17-Phenyl-trinor-pge2",0.263
"CMP1","LSM-15093","BRD-K00177096",0.263
"CMP1","LSM-15678","BRD-K05253426",0.263
"CMP1","LSM-15757","BRD-K15444511",0.263
"CMP1","LSM-38012","BRD-K14383710",0.263
"CMP1","LSM-39455","BRD-K39624960",0.263
"CMP1","LSM-42572","BRD-K97888290",0.263
"CMP1","LSM-23893","MLS003129804",0.263
"CMP1","LSM-23882","BRD-K71367226-001-01-8",0.263
"CMP1","LSM-27290","BRD-K30033105-001-01-2",0.263
"CMP1","LSM-27311","BRD-K99936346-001-01-3",0.263
"CMP1","LSM-27341","BRD-K07716317-001-01-5",0.263
"CMP1","LSM-27387","BRD-K38375888-001-01-2",0.263
"CMP1","LSM-4266","CID 476863",0.263
"CMP1","LSM-21176","SMR000030747",0.263
"CMP1","LSM-37335","BRD-K00991320",0.263
"CMP1","LSM-38041","BRD-K14801883",0.263
"CMP1","LSM-39704","BRD-K44200196",0.263
"CMP1","LSM-41844","BRD-K83725960",0.263
"CMP1","LSM-24013","MLS003129649",0.263
"CMP1","LSM-24029","MLS003129378",0.263
"CMP1","LSM-23958","MLS003129800",0.263
"CMP1","LSM-23973","MLS003129564",0.263
"CMP1","LSM-19109","SMR000176074",0.263
"CMP1","LSM-24031","MLS003129263",0.263
"CMP1","LSM-27526","BRD-K62769676-001-01-1",0.263
"CMP1","LSM-27407","BRD-K76949527-001-01-4",0.263
"CMP1","LSM-27421","BRD-K06268567-001-01-5",0.263
"CMP1","LSM-2598","Nomegestrol Acetate",0.263
"CMP1","LSM-1253","Dihydrodeoxygedunin",0.263
"CMP1","LSM-24489","SMR000032258",0.263
"CMP1","LSM-9393","BRD-K16048293",0.263
"CMP1","LSM-15626","BRD-K74324157",0.263
"CMP1","LSM-15895","BRD-K40887375",0.263
"CMP1","LSM-15917","BRD-K33102216",0.263
"CMP1","LSM-24067","MLS003129756",0.263
"CMP1","LSM-25479","BRD-K44133102",0.263
"CMP1","LSM-25522","BRD-K01669916",0.263
"CMP1","LSM-8692","BRD-K04291521",0.263
"CMP1","LSM-5796","ZINC21991644",0.263
"CMP1","LSM-13631","BRD-K85126547",0.263
"CMP1","LSM-15107","BRD-K08318631",0.263
"CMP1","LSM-44572","PK04_098258",0.263
"CMP1","LSM-15747","BRD-K93195567",0.263
"CMP1","LSM-15838","BRD-K34258763",0.263
"CMP1","LSM-8677","BRD-K04058031",0.263
"CMP1","LSM-25506","BRD-K00747273",0.263
"CMP1","LSM-25603","BRD-K75311902",0.263
"CMP1","LSM-25390","BRD-K27525139",0.263
"CMP1","LSM-25435","BRD-K11752384",0.263
"CMP1","LSM-42585","CHEMBL2360006",0.263
"CMP1","LSM-42891","CHEMBL210901",0.263
"CMP1","LSM-15542","AC1M7Z0Y",0.263
"CMP1","LSM-39519","CHEMBL2133997",0.263
"CMP1","LSM-37617","BRD-K06425073",0.262
"CMP1","LSM-38156","BRD-K16811158",0.262
"CMP1","LSM-41110","BRD-K70590207",0.262
"CMP1","LSM-41113","BRD-K70647219",0.262
"CMP1","LSM-41810","BRD-K83098569",0.262
"CMP1","LSM-41836","BRD-K83541009",0.262
"CMP1","LSM-37710","BRD-K08061170",0.262
"CMP1","LSM-37556","BRD-K05353139",0.262
"CMP1","LSM-37988","BRD-K14055576",0.262
"CMP1","LSM-38460","BRD-K21990111",0.262
"CMP1","LSM-38943","BRD-K30633722",0.262
"CMP1","LSM-39385","BRD-K38459107",0.262
"CMP1","LSM-39833","BRD-K46298622",0.262
"CMP1","LSM-39840","BRD-K46448313",0.262
"CMP1","LSM-40331","BRD-K55699053",0.262
"CMP1","LSM-40898","BRD-K66586010",0.262
"CMP1","LSM-41586","BRD-K79032360",0.262
"CMP1","LSM-41593","BRD-K79157816",0.262
"CMP1","LSM-42539","BRD-K97226655",0.262
"CMP1","LSM-12017","BRD-K59352217",0.262
"CMP1","LSM-40776","BRD-K64272762",0.262
"CMP1","LSM-37380","BRD-K01981286",0.262
"CMP1","LSM-37687","BRD-K07666543",0.262
"CMP1","LSM-38513","BRD-K22912836",0.262
"CMP1","LSM-9818","BRD-K22863062",0.262
"CMP1","LSM-8818","BRD-K06651637",0.262
"CMP1","LSM-30383","BRD-K06332513",0.262
"CMP1","LSM-2122","ST090534",0.262
"CMP1","LSM-30583","BRD-K43926323",0.262
"CMP1","LSM-6469","BAS 01078354",0.262
"CMP1","LSM-31707","BRD-K73581966",0.262
"CMP1","LSM-8113","MLS003129747",0.262
"CMP1","LSM-31618","BRD-K08233096",0.262
"CMP1","LSM-31673","BRD-K99125195",0.262
"CMP1","LSM-31685","BRD-K22045035",0.262
"CMP1","LSM-31701","BRD-K52154207",0.262
"CMP1","LSM-31735","BRD-K21841771",0.262
"CMP1","LSM-31524","BRD-K43435656",0.262
"CMP1","LSM-31547","BRD-K54100199",0.262
"CMP1","LSM-37325","BRD-K00816125",0.262
"CMP1","LSM-38186","BRD-K17350012",0.262
"CMP1","LSM-40748","BRD-K63596086",0.262
"CMP1","LSM-24005","MLS003129774",0.262
"CMP1","LSM-23876","MLS003130352",0.262
"CMP1","LSM-23894","MLS003129287",0.262
"CMP1","LSM-23962","MLS003129328",0.262
"CMP1","LSM-15932","BRD-K75003013-001-01-2",0.262
"CMP1","LSM-11053","BRD-K43194109",0.262
"CMP1","LSM-8407","MLS003129286",0.262
"CMP1","LSM-24058","MLS003130221",0.262
"CMP1","LSM-7689","BRD-K62875000",0.262
"CMP1","LSM-6825","BRD-K19914944",0.262
"CMP1","LSM-7512","BRD-K51569524",0.262
"CMP1","LSM-8032","SCHEMBL17487105",0.262
"CMP1","LSM-9809","BRD-K22719646",0.262
"CMP1","LSM-9441","BRD-K16752930",0.262
"CMP1","LSM-23936","MLS003129458",0.262
"CMP1","LSM-10149","BRD-K28431554",0.262
"CMP1","LSM-11088","BRD-K43615608",0.262
"CMP1","LSM-8402","MLS003129655",0.262
"CMP1","LSM-12080","BRD-K60413918",0.262
"CMP1","LSM-14481","BRD-K98607641",0.262
"CMP1","LSM-23930","MLS003129673",0.262
"CMP1","LSM-24050","MLS003130210",0.262
"CMP1","LSM-30478","BRD-K50216176",0.262
"CMP1","LSM-30434","BRD-K33462260",0.262
"CMP1","LSM-8365","MLS003129450",0.262
"CMP1","LSM-8538","BRD-K01608965",0.262
"CMP1","LSM-6989","BRD-K10580927",0.262
"CMP1","LSM-9802","BRD-K22643403",0.262
"CMP1","LSM-10333","BRD-K31427141",0.262
"CMP1","LSM-9955","BRD-K25096430",0.262
"CMP1","LSM-11795","BRD-K55597137",0.262
"CMP1","LSM-12007","BRD-K59247792",0.262
"CMP1","LSM-12292","BRD-K63458711",0.262
"CMP1","LSM-12331","BRD-K63944563",0.262
"CMP1","LSM-12836","BRD-K71921803",0.262
"CMP1","LSM-12723","BRD-K70399291",0.262
"CMP1","LSM-13742","BRD-K86741607",0.262
"CMP1","LSM-42672","BRD-K99660708",0.262
"CMP1","LSM-11190","BRD-K45355730",0.262
"CMP1","LSM-6836","BRD-K47977047-001-01-2",0.262
"CMP1","LSM-21602","SPBIO_000324",0.262
"CMP1","LSM-29570","BRD-K05374764",0.262
"CMP1","LSM-29447","BRD-K47349869",0.262
"CMP1","LSM-29625","BRD-K24815102",0.262
"CMP1","LSM-39111","BRD-K33597548",0.262
"CMP1","LSM-39314","BRD-K37226311",0.262
"CMP1","LSM-41996","BRD-K86606617",0.262
"CMP1","LSM-9870","BRD-K23876588",0.262
"CMP1","LSM-11833","BRD-K56298028",0.262
"CMP1","LSM-12063","BRD-K60092199",0.262
"CMP1","LSM-9027","BRD-K09804899",0.262
"CMP1","LSM-29418","BRD-K55135464",0.262
"CMP1","LSM-29584","BRD-K86845618",0.262
"CMP1","LSM-29376","BRD-K62460895",0.262
"CMP1","LSM-29471","BRD-K39204079",0.262
"CMP1","LSM-29649","BRD-K32856496",0.262
"CMP1","LSM-10993","BRD-K42256568",0.262
"CMP1","LSM-14084","BRD-K92036763",0.262
"CMP1","LSM-12366","BRD-K64497770",0.262
"CMP1","LSM-2172","RS-100329",0.262
"CMP1","LSM-7185","MLS003129710",0.262
"CMP1","LSM-34978","BRD-K09541394-001-01-1",0.262
"CMP1","LSM-34996","BRD-K89838866-001-01-3",0.262
"CMP1","LSM-34998","BRD-K34495942-001-01-6",0.262
"CMP1","LSM-34902","BRD-K39341253-001-01-0",0.262
"CMP1","LSM-34935","BRD-K14896981-001-01-1",0.262
"CMP1","LSM-34954","BRD-K86324038-001-01-0",0.262
"CMP1","LSM-5060","Trihexyphenidyl",0.262
"CMP1","LSM-7620","BRD-K57987292",0.262
"CMP1","LSM-42344","BRD-K93338495",0.262
"CMP1","LSM-42606","BRD-K98386238",0.262
"CMP1","LSM-24859","MLS003129798",0.262
"CMP1","LSM-23932","MLS003129523",0.262
"CMP1","LSM-27648","4-Methyl-n-(3-morpholin-4-ylpropyl)-3-(2-oxopyrrolidin-1-yl)benzamide",0.262
"CMP1","LSM-11643","BRD-K52653383",0.262
"CMP1","LSM-11746","BRD-K54627309",0.262
"CMP1","LSM-7586","MLS003129292",0.262
"CMP1","LSM-7371","BRD-K41005527",0.262
"CMP1","LSM-32057","AC1NJF49",0.262
"CMP1","LSM-8170","BRD-K24075340",0.262
"CMP1","LSM-8958","BRD-K08731287",0.262
"CMP1","LSM-8666","BRD-K03807141",0.262
"CMP1","LSM-8020","BRD-K92266998",0.262
"CMP1","LSM-9435","BRD-K16704189",0.262
"CMP1","LSM-13688","BRD-K85806228",0.262
"CMP1","LSM-13669","BRD-K85664836",0.262
"CMP1","LSM-8175","MLS003129199",0.262
"CMP1","LSM-8213","MLS003129222",0.262
"CMP1","LSM-8258","MLS003129190",0.262
"CMP1","LSM-13527","BRD-K83400219",0.262
"CMP1","LSM-14527","BRD-K99268544",0.262
"CMP1","LSM-15657","BRD-K60076175",0.262
"CMP1","LSM-15878","BRD-K78762661",0.262
"CMP1","LSM-15884","BRD-K27111500",0.262
"CMP1","LSM-15922","BRD-K20735575",0.262
"CMP1","LSM-7468","BRD-K48211485",0.262
"CMP1","LSM-19437","AC1NL4TK",0.262
"CMP1","LSM-23889","MLS003129644",0.262
